Station Name,ZIP,Latitude,Longitude
EVOLVE COS SURF CITY,28443,34.449018,-77.604387
BEAR SPRINGS EV STATION,92346,34.133712,-117.194809
WALNUT CREEK BROADWAY 1-2,94596,37.89929,-122.059075
ASAP GENERAL 101 EV1,73096,35.539259,-98.659661
STREET CT4021-01,17402,39.979918,-76.695437
SUMMIT COUNTY FTC #1,80443,39.58872,-106.09746
SUMMIT COUNTY FTC #4,80443,39.5889,-106.0975
SUMMIT COUNTY FTC #5,80443,39.58895,-106.09751
LEXINGTON NC SOUTH MAIN #2,27292,35.821313,-80.256099
ALBEMARLE FAST MIDDLE 1,22902,38.03539,-78.48209
LEXINGTON NC RAILROAD ST.,27292,35.820476,-80.253335
LEXINGTON NC PARKWAYPLAZA L3,27292,35.783093,-80.257089
Hannah Park,43230,40.042043,-82.81868
LADWP - Harbor District HQ,90731,33.743771,-118.297368
LADWP - Ripple St Yard,90039,34.106894,-118.252569
LADWP - Bishop Telecomm,93514,37.356213,-118.399776
LADWP - Pole,91345,34.264345,-118.466124
LADWP - Main St,90012,34.066622,-118.227516
LADWP - Pole,91304,34.228403,-118.589661
Lincoln Heights,90031,34.080344,-118.219012
LADWP - Pole,91303,34.196289,-118.59406
LADWP - Pole,91304,34.233579,-118.59051
Four Brothers Amenia,12501,41.850376,-73.557943
Harvard Market,98122,47.613498,-122.320931
ALTA LOFTS STATION 1,90031,34.076911,-118.221619
"5MLK RPO, LLC STATION 1",97214,45.5225,-122.662415
"5MLK RPO, LLC STATION 2",97214,45.52238,-122.66241
2525 RIGHT 39577,95833,38.609833,-121.50796
2525 LEFT 38455,95833,38.609833,-121.508
ECO ENGINEERING ECO#1,45241,39.289753,-84.40588
2460 STATION 2,95833,38.607578,-121.511273
2460 STATION 1,95833,38.607579,-121.51131
SANTA FE COUNTY SOLANA CENTER,87501,35.688595,-105.959391
HN21013 ROGE MI ROGERS CITY 2,49779,45.419024,-83.816906
HN21013 ROGE MI ROGERS CITY 1,49779,45.419004,-83.816894
ASAP GENERAL 101 EV2,73096,35.539486,-98.658942
DC CORRIDOR ZOO OTTER L2-S1,98103,47.670285,-122.353765
DC CORRIDOR ZOO OTTER L2-D2,98103,47.670287,-122.353696
DC CORRIDOR ZOO OTTER L2-D1,98103,47.670292,-122.353627
CFA SUPPORT SOUTH DECK P1-8,30349,33.613052,-84.4907
799 SENECA STATION 2,14210,42.875115,-78.847547
799 SENECA STATION 11,14210,42.875107,-78.847375
799 SENECA STATION 4,14210,42.875091,-78.847557
799 SENECA STATION 8,14210,42.875107,-78.847482
799 SENECA STATION 7,14210,42.875098,-78.847577
799 SENECA STATION 3,14210,42.875076,-78.847665
799 SENECA STATION 5,14210,42.875107,-78.847622
799 SENECA STATION 6,14210,42.875076,-78.847686
799 SENECA STATION 9,14210,42.875123,-78.847439
799 SENECA STATION 10,14210,42.875115,-78.847343
799 SENECA STATION 14,14210,42.875099,-78.847289
799 SENECA STATION 15,14210,42.875107,-78.847289
799 SENECA STATION 1,14210,42.875099,-78.847525
TOM BUSH BMW LVL 2 REAR CPF2,32225,30.323509,-81.542997
Kissena Garage,11355,40.753624,-73.823573
"BoA Queen Anne WA3-154 (Seattle, WA)",98119,47.624824,-122.358294
City of Porterville,93257,36.067663,-119.017338
PUBLIC CHARGERS CENTRAL GRG 2,94401,37.564784,-122.322503
GEORGIA POWER SAVANNAH DC,31408,32.074236,-81.198954
CFA SUPPORT NORTH DECK P3-4,30349,33.614388,-84.49114
CFA SUPPORT NORTH DECK P3-3,30349,33.61443,-84.49124
CFA SUPPORT NORTH DECK P3-2,30349,33.614384,-84.49126
CFA SUPPORT NORTH DECK P3-1,30349,33.61445,-84.49135
CFA SUPPORT NORTH DECK P3-7,30349,33.61427,-84.4911
CFA SUPPORT NORTH DECKP3-10,30349,33.61406,-84.49087
CFA SUPPORT NORTH DECK P3-9,30349,33.61407,-84.49095
CFA SUPPORT NORTH DECK P3-6,30349,33.614277,-84.49112
CFA SUPPORT NORTH DECK P3-8,30349,33.61416,-84.49095
CFA SUPPORT LINC300 01,30349,33.61031,-84.503204
MY CREDIT UNION LYNDALE AVE,55420,44.830651,-93.289183
CITY OF FRESNO PROMENADE 9,93721,36.736783,-119.779784
KUM & GO GRANDBY DC1,80446,40.085826,-105.946228
DC CORRIDOR FAIRFIELD DC2,94533,38.247556,-122.068021
SOUTHLAWN SOUTHLAWN APT,30046,33.95188,-83.98676
DC CORRIDOR CHEVRON G DC 2,95020,37.007047,-121.55264
HERON CHARGING STATION 10,33602,27.943203,-82.449234
BMH 04 BMH DRS 2,93301,35.391041,-119.006679
BMH 04 BMH DRS 1,93301,35.391033,-119.006688
KUM & GO GRANDBY DC2,80446,40.085947,-105.946715
CFA SUPPORT SOUTH DECK P1-1,30349,33.61275,-84.490654
CFA SUPPORT SOUTH DECK P1-2,30349,33.613483,-84.489876
CFA SUPPORT SOUTH DECK P1-3,30349,33.613132,-84.49079
CFA SUPPORT SOUTH DECK P1-4,30349,33.61306,-84.490715
City Hall Annex,92553,33.91442,-117.262191
SBCTA EAST LOT DC #1,92410,34.103996,-117.309415
Ed Shults Chevrolet Cadillac,14701,42.11647,-79.25277
Shults Nissan Subaru,14701,42.1158438,-79.2532225
The Tremont House,77550,29.305557,-94.795441
Icon Parking - Omni Parking,10023,40.776152,-73.98282
Trade Centre South,33309,26.20046,-80.150047
North Building,98133,47.703632,-122.3565066
Lexington,98104,47.6065736,-122.3230702
The Bridgewater Apartments,46033,40.0045683,-86.0926504
UCHealth Memorial Hospital Central station location,80909,38.8397642,-104.7994092
Tru-Monroe,45040,39.4409664,-84.4081144
Epic Metals Plant Parking Lot,15104,40.40822997,-79.87516521
Wellesley Office Park- 20 William,2481,42.3176647,-71.230289
55 Cambridge Parkway LLC,2142,42.3657917,-71.0758793
"Walgreens - Philadelphia, PA #5522",19124,40.0232354,-75.076654
"Walgreens - Forest Hill, MD #9926",21050,39.5731928,-76.3851175
Montauk Manor,11954,41.0483786,-71.9493869
0055-27W3RD#6LOC,19720,39.6589839,-75.564986
Greenleigh FF - 6201,21220,39.3606919,-76.4019353
One Metrocenter Apartments,37228,36.190622,-86.795607
The Shay,37209,36.1499978,-86.8209358
Sandpiper Plaza,19971,38.7308284,-75.1316891
Regions Plaza,30309,33.786964,-84.3882702
Quail Lodge,93923,36.5324553,-121.8511036
Thomas Parking Garage,33606,27.94601235,-82.46795891
930 Central Flats location,33705,27.7708489,-82.6477694
Jupiter Beach Resort,33477,26.9339885,-80.0724779
Murano at Three Oaks,33967,26.4860908,-81.7981586
COUNTY SONOMA CLOVERDALE2,95425,38.804399,-123.018043
COUNTY SONOMA CLOVERDALE1,95425,38.804386,-123.018022
COUNTY SONOMA GUERNEVILLE VET,95446,38.501354,-122.998249
6100 HOLISTER WEST STATION,93117,34.434564,-119.837257
6100 HOLISTER EAST STATION,93117,34.434683,-119.836562
PARAMOUNT CITY SUBSTATION,90723,33.89681,-118.160564
STANFORD OAK ROAD #1,94305,37.429259,-122.184476
CAL MARITIME CHARGER # 1,94590,38.070092,-122.229859
CAL MARITIME CHARGER # 5 & 6,94590,38.070015,-122.230027
CAL MARITIME CHARGER # 11&12,94590,38.069876,-122.230127
CAL MARITIME CHARGER # 9&10,94590,38.06992,-122.2301
CAL MARITIME CHARGER # 4,94590,38.070075,-122.229993
CAL MARITIME CHARGER # 7 & 8,94590,38.069964,-122.230069
CAL MARITIME CHARGER # 13&14,94590,38.069823,-122.230163
CAL MARITIME CHARGER # 29&30,94590,38.06945,-122.229999
CAL MARITIME CHARGER # 17&18,94590,38.069724,-122.230214
CAL MARITIME CHARGER # 21&22,94590,38.069653,-122.230262
CAL MARITIME CHARGER # 19&20,94590,38.069676,-122.230252
CAL MARITIME CHARGER # 27&28,94590,38.069467,-122.230061
CAL MARITIME CHARGER # 25&26,94590,38.069473,-122.230092
CAL MARITIME CHARGER # 15&16,94590,38.069774,-122.230199
CAL MARITIME CHARGER # 23&24,94590,38.06948,-122.230122
EDGEWOOD DENTAL NORTH,56425,46.378387,-94.25121
EDGEWOOD DENTAL SOUTH,56425,46.378315,-94.25114
ALBION COLLEGE ALBION COLLEGE,49224,42.245605,-84.742676
RUMFORD CENTER STATION #2,2916,41.84085,-71.354004
RUMFORD CENTER STATION #1,2916,41.841,-71.35389
BUFFALO STATE EV STATION 1,14222,42.933556,-78.884528
BUFFALO STATE EV STATION 3,14222,42.935779,-78.88293
BUFFALO STATE EV STATION 2,14222,42.934604,-78.880475
CAMPINGWORLD ALVARADO AC1,76009,32.428291,-97.235443
COLLEGIAN HOTEL COLLEGIAN 1:3,13210,43.046204,-76.13521
COLLEGIAN HOTEL COLLEGIAN 3:3,13210,43.046318,-76.135216
COLLEGIAN HOTEL COLLEGIAN 2:3,13210,43.04627,-76.1352
OBE POWER RES LAKEHOUSE,33016,25.900888,-80.33657
ASPEN INSTITUTE PAEPCKE,81611,39.19996,-106.826771
WCSA LEVEL 3 ESP250,81147,37.473169,-106.792402
EVSLCC CT 5,84123,40.670372,-111.94187
EVSLCC CT 3,84123,40.670372,-111.94174
EVSLCC CT 2,84123,40.670376,-111.94168
EVSLCC CT 1,84123,40.670483,-111.941632
EVSLCC CT 4,84123,40.670376,-111.9418
KMA PARKING LOT KMA PARKING LOT,10536,41.262887,-73.67279
ASPEN SKIING CO THE HUB,81621,39.386284,-107.08474
CITY OF TOLEDO CITY HALL,97391,44.6213,-123.93708
ASPEN INSTITUTE ASPEN MEADOWS 1,81611,39.200518,-106.830615
ASPEN INSTITUTE ASPEN MEADOWS 2,81611,39.200532,-106.83057
WCSA LEVEL 2 - MID,81147,37.473045,-106.79222
UWEC ROOSEVELT #1,54701,44.797149,-91.497805
319 - Westfield,46074,40.040584,-86.162672
52 - East Lansing,48823,42.76277,-84.500916
The Jacqueline Apartments,43205,39.963054,-82.965282
Edgewood Plaza,94303,37.447926,-122.125627
Mercato Grove,97035,45.4153179,-122.7188955
EVSP WALGREENS STORE 12547,92377,34.137067,-117.36951
REVEAL PEARL D BROADSTONE,97209,45.534126,-122.68609
FORTY55CHARGE FORTY55,90066,33.991928,-118.441935
TCS LAX22 -18,90232,34.024636,-118.392518
TCS LAX22 -21,90232,34.024076,-118.392807
PEAK POINT APT PEAK POINT EV3,12020,42.97851,-73.86152
PEAK POINT APT PEAK POINT EV2,12020,42.978535,-73.86158
PEAK POINT APT PEAK POINT EV1,12020,42.978574,-73.861651
TWIN TRANSIT MELLEN ST. 1,98531,46.711331,-122.976491
TWIN TRANSIT MELLEN ST. 2,98531,46.711291,-122.976524
DPW PUBLIC SAFETY,1740,42.433512,-71.611538
FPL EVOLUTION MIRAMAR 6,33025,25.987256,-80.299717
FPL EVOLUTION MIRAMAR 5,33025,25.987169,-80.299816
FACILITIES MGMT BLDG B,95678,38.807285,-121.3054
DPW DPW YARD,1740,42.448836,-71.63455
HEMC S. C. VINEYARD,30576,34.840506,-83.476604
NPPD STATION 1 HUDDLEHOUSE DC1,68467,40.813181,-97.598132
NPPD STATION 1 HUDDLEHOUSE DC2,68467,40.813179,-97.598189
799 SENECA STATION 12,14210,42.875115,-78.847525
799 SENECA STATION 13,14210,42.875107,-78.847268
SMPA NUCLA,81424,38.261451,-108.547371
CFA SUPPORT SOUTH DECK P5-1,30349,33.61285,-84.490944
CFA SUPPORT SOUTH DECK P5-2,30349,33.61295,-84.49079
CFA SUPPORT SOUTH DECK P5-3,30349,33.6129,-84.49062
CFA SUPPORT SOUTH DECK P5-4,30349,33.612923,-84.49058
CFA SUPPORT SOUTH DECK P5-5,30349,33.612926,-84.490555
CFA SUPPORT SOUTH DECK P5-8,30349,33.61293,-84.49058
1035 Van Buren - Garage - ParkChirp,60607,41.8767996,-87.6532026
Hunter's Point South Crossing,11101,40.742397,-73.959225
Randall Children's Hospital Parking Garage #4,97210,45.54497,-122.668809
Aspire Residences,60616,41.85385,-87.625126
Big Cypress National Preserve,34141,25.8561912,-81.0268103
Biscayne National Park,33033,25.464423,-80.3347407
SAN MATEO CNTY CC1.1 PUBLIC 1,94063,37.488877,-122.229774
ACOMA EV 1,80204,39.72985,-104.988665
TCS LAX22 - 16,90232,34.02468,-118.392593
TCS LAX22 -11,90232,34.024654,-118.392561
IRVINE  CO  OFC IP 150 01,92618,33.67823,-117.760616
IRVINE  CO  OFC IP 150 10,92618,33.678329,-117.760578
IRVINE  CO  OFC IP 150 11,92618,33.678299,-117.760512
UT MARKET SLRMC#2,84102,40.767909,-111.860908
UT MARKET SLRMC#1,84102,40.768066,-111.860926
TOWN OF MINTURN STATION 1,81645,39.586308,-106.4305
WABASH MUSEUM,46992,40.796986,-85.82026
WABASH VETERANS PLAZA,46992,40.797017,-85.821438
UT MARKET SLRMC#3,84102,40.767759,-111.860362
UT MARKET SLRMC#4,84102,40.767856,-111.860262
WFM N-ATLANTIC WFM AVON,6001,41.822916,-72.847717
NPPD STATION 1 HUDDLE HOUSE,68467,40.813177,-97.598243
CFA SUPPORT SOUTH DECK P1-5,30349,33.612965,-84.49082
NPPD STATION 1 1ST AND NORFOLK,68701,42.032632,-97.406409
NPPD STATION 1 1ST NORFOLK DC,68701,42.032632,-97.406368
MIRA VISTA OA STATION 1,85743,32.340978,-111.117102
GAULT TOYOTA STATION 2,13760,42.107258,-76.03795
GEORGIA POWER DUBLIN DC,31021,32.490936,-82.932998
NORTH COVE PARK STATION 1,98258,48.014624,-122.065442
Garey Ave - Pomona CA,91767,34.073198,-117.751889
BGE - Borgerding DC - MCS,21215,39.348338,-76.701865
Bellow Falls,5101,43.135617,-72.444752
5935 Broadway,10463,40.888461,-73.899119
3474 Putnam Place,10467,40.879413,-73.875485
Wawa - Tesla Supercharger,19145,39.903574,-75.19772
Casey's General Store #2226 - Tesla Supercharger,62234,38.67336477,-90.01353573
Sheetz - Tesla Supercharger,24202,36.62855,-82.14891
5 Cities Shopping Center - Tesla Supercharger,93420,35.126876,-120.595873
Food Lion Plaza - Tesla Supercharger,27344,35.73496079,-79.44204162
Westfield Oakridge - Tesla Supercharger,95123,37.250787,-121.860764
Topgolf - San Jose,95134,37.423312,-121.970122
Oakbrook Center - DCFC,60523,41.85164,-87.951747
Safeway - 2725 NE Sunset Blvd,98056,47.499342,-122.180636
Granzella’s Inn,95987,39.156534,-122.149054
West Virginia Wesleyan College,26201,38.990253,-80.221724
Norland Trails,98370,47.7651883,-122.6573597
Wheat Ridge City Hall,80033,39.7571186,-105.0804929
M-B CINCINNATI GUEST CHARGING,45236,39.21427,-84.359899
STOCKYARDS STOCKYARDS 2,37201,36.17146,-86.781334
DTNA E. ISLAND DC #2,97217,45.557475,-122.703114
GROSVENOR PARK2 STATION 1,20852,39.029398,-77.105634
TWN OF BALLSTON STATION 2,12027,42.90973,-73.89068
TWN OF BALLSTON STATION 1,12027,42.9097,-73.89062
PS FOOD MARTS WHITMORE LK #2,48189,42.379059,-83.759071
PS FOOD MARTS WHITMORE LK #1,48189,42.379033,-83.759066
LIBERTY EMPIRE BIGAPPLE#1,64804,37.067303,-94.40561
GERMANTOWN MD DC STATION 1,20874,39.180778,-77.264986
EMEMC HWY 33E EMEMC 1,27886,35.86785,-77.5229
MBHUNTSVILLE MB HUNTSVILLE,35806,34.748848,-86.6913
St Mary East Glacier KOA,59411,48.7582703,-113.4357597
LIBERTY EMPIRE CJHS 2,64834,37.178352,-94.57516
LIBERTY EMPIRE CJHS 1,64834,37.178387,-94.57515
JUNCTION SM STATION 2,90404,34.016087,-118.486858
BVSD LAFAYETTE ELEM.,80026,39.9974,-105.09634
JBG Chase Tower,20815,38.962405,-77.087575
"Site Centers Hilltop Plaza (Richmond, CA)",94806,37.983516,-122.319266
"Old Mission Drive Merkantile (Solvang, CA)",93463,34.598187,-120.130376
"Phoenix Premium Outlets (Chandler, AZ)",85226,33.286313,-111.972445
"Westfield Galleria at Roseville (Roseville, CA)",95678,38.771645,-121.270432
"BOA Logan Square IL4-313 (Chicago, IL)",60647,41.932401,-87.711333
Pinecrest Municipal Center,33156,25.653157,-80.328698
Clarion Hotel & Suites - East,8054,39.928647,-74.954393
VERIZON COMM TAMPA 01,33634,27.994665,-82.553603
VERIZON COMM TAMPA 02,33634,27.994656,-82.553678
VERIZON COMM TAMPA 03,33634,27.994608,-82.553614
VERIZON COMM TAMPA 04,33634,27.994665,-82.553635
CITY OF MALDEN MALDEN HIGH 2,2148,42.426586,-71.0652
CITY OF MALDEN MALDEN HIGH 3,2148,42.42654,-71.06519
CITY OF MALDEN MALDEN HIGH 1,2148,42.426624,-71.06521
CITY OF MALDEN SALEMWOOD 1,2148,42.430546,-71.050186
CITY OF MALDEN SALEMWOOD 2,2148,42.430473,-71.050224
CHEVRON STATION 1793 #1,95123,37.250679,-121.85811
CITY OF MALDEN CBD GARAGE 1,2148,42.426098,-71.069466
CITY OF MALDEN CBD GARAGE 2,2148,42.426113,-71.06944
CITY OF MALDEN CBD GARAGE 5,2148,42.426105,-71.06929
CITY OF MALDEN CBD GARAGE 4,2148,42.42611,-71.06935
CITY OF MALDEN JACKSON GAR 5,2148,42.42572,-71.07168
CITY OF MALDEN JACKSON GAR 1,2148,42.425972,-71.071686
CITY OF MALDEN JACKSON GAR 4,2148,42.425777,-71.07167
CITY OF MALDEN JACKSON GAR 2,2148,42.42589,-71.071686
CITY OF MALDEN JACKSON GAR 3,2148,42.42584,-71.07168
HW PATCHOGUE EV STATION 1,11772,40.768195,-73.02437
CHEVRON STATION 1793 #2,95123,37.250636,-121.85813
EVERGY @SDGWK ZOO-418C,67212,37.717016,-97.40856
Village of Williamsburg Municipal Building,45176,39.0525158,-84.05137084
Williamsburg Community Park,45176,39.049633,-84.049454
Kia Santa Maria,93455,34.921309,-120.422938
AAA Pioneer Valley,1089,42.136848,-72.618969
Kaiser Parking Lot 1549,90027,34.099318,-118.296978
BOULDER ATRIUM ST1,80302,40.015705,-105.277221
ANDURIL STATION 2,92612,33.672368,-117.849728
TCS LAX18 CHARGER 3,90232,34.02387,-118.392469
TCS LAX18 CHARGER 1,90232,34.023924,-118.392377
TCS LAX18 CHARGER 2,90232,34.023821,-118.392543
ANDURIL STATION 1,92612,33.67244,-117.849659
BEC BANDERA UMC,78003,29.724577,-99.072494
THE MEADOWS STATION 01,14850,42.484493,-76.482096
MSM GARAGE LEVEL1 1,90404,34.032036,-118.466385
TEMPE FLEET 4,85282,33.390812,-111.927047
SHAMROCK PH I EV STATION 1,95377,37.70551,-121.4289
FJUHSD SHHS2,92833,33.88288,-117.95349
FJUHSD SHHS1,92833,33.882824,-117.95354
OMAHA OMAHA PARK 6,68102,41.26245,-95.93828
OMAHA OMAHA PARK 8,68102,41.259842,-95.93283
OMAHA OMAHA PARK 7,68102,41.260086,-95.93604
TEMPE FLEET 3,85282,33.390846,-111.927157
TEMPE FLEET 2,85282,33.390824,-111.927262
TEMPE FLEET 1,85282,33.39079,-111.927187
SALMON MEDWAY EV STATION 2,2053,42.135588,-71.41131
SALMON MEDWAY EV STATION 1,2053,42.13546,-71.411704
CASWELL EV CASWELLSOFTBALL,56003,44.182217,-94.04377
NPPD STATION 1 NORTH YOC,68467,40.885883,-97.604454
NPPD STATION 1 SOUTH YOC,68467,40.885826,-97.60446
ECU HSC STUDENT CTR,27834,35.611529,-77.406991
ECU PARKING DECK 2,27858,35.606203,-77.369419
ECU PARKING DECK 1,27858,35.606206,-77.369405
LELD SARGENT LIBRARY,1719,42.48199,-71.50271
Northside Business Association - Lingo,45223,39.162543,-84.539385
123 4th Apartments,98501,47.0447281,-122.902484
Audi Devon,19333,40.0447748,-75.4252413
Royal Palms Apartments,70816,30.419569,-91.069816
Camas Bike and Sport/ IQ ATM,98607,45.5867216,-122.4047329
Station 1 - Doctor's Parking,44504,41.1138664,-80.6583559
The Grand at Stonecreek,78666,29.847495,-97.96699
INDIGO SF VW CUSTOMER EV,94901,37.963019,-122.512597
META MPK64-06 FC,94025,37.481574,-122.174958
CONTRA COSTA CO EOC 2,94553,37.990463,-122.088615
SOLEIL STATIONS G4,84096,40.480025,-111.976072
SOLEIL STATIONS G3,84096,40.480011,-111.976224
CITY STATION BROOKINGS 1,57006,44.307239,-96.796094
APOLLO TEMPE APACHE LVL2,85281,33.415344,-111.922295
APOLLO TEMPE APACHE LVL4,85281,33.415098,-111.922232
RESERVE FW AVILLA ST1,76177,33.034427,-97.335724
SOLEIL STATIONS U1,84065,40.479952,-111.979993
SOLEIL STATIONS U2,84065,40.479944,-111.980071
SOLEIL STATIONS U3,84065,40.47992,-111.980149
GOLDEN STATIONS COMMUNITY CNTR,80401,39.755005,-105.23012
SAI STATION 1,23233,37.65925,-77.65619
SAI STATION 2,23233,37.659233,-77.656158
SAI STATION 3,23233,37.659718,-77.65634
UNION STATION GARAGE,6510,41.30435,-72.930146
OBE POWER MD WEST LOT R,33128,25.776722,-80.198354
OBE POWER MD WEST LOT L,33128,25.776649,-80.198385
CAMPINGWORLD SPRING CPF50 AC,77373,30.046992,-95.428522
CAMPINGWORLD SPRING AC1,77373,30.047616,-95.428743
CAMPINGWORLD SPRING DC1,77373,30.047678,-95.428552
WFM N-ATLANTIC WFM PORTSMOUTH,3801,43.089523,-70.793433
VOLVO BUILDING CT4021-01,28314,35.058952,-78.97257
MARINA 1 MARINA,97391,44.624275,-123.941399
BOLINGBROOK STATION 2,60440,41.680797,-88.084733
KERRVILLE PUB ARTS MUSEUM 1,78028,30.024353,-99.1371
KERRVILLE PUB POINT THEATRE 1,78025,30.071656,-99.247439
Northcrest Shopping Center - Tesla Supercharger,28216,35.347264,-80.859183
Hannaford Supermarket - Tesla Supercharger,4938,44.65037,-70.150196
"Woodstock, VA - Tesla Supercharger",22664,38.86674,-78.51919
The Mountain Mile - Tesla Supercharger,37863,35.806407,-83.572711
Brea Mall - Tesla Supercharger,92821,33.914603,-117.883758
Eastvale Gateway - Tesla Supercharger,91752,33.97597,-117.55686
Shell Gas - Tesla Supercharger,93313,35.094359,-119.040751
Topgolf - Germantown,20874,39.184622,-77.258469
OLIV Tempe,85281,33.422972,-111.938439
Southwest Plaza - DCFC,80123,39.611244,-105.096973
Miami City Hall,33133,25.728092,-80.235071
The Breakers Palm Beach,33480,26.715732,-80.035049
Livingston Apartments Flats,23832,37.40333,-77.709847
Dalton Utilities - Depot Street,30720,34.768791,-84.967063
BRANDYWINE AUST RIVER PL 2,78730,30.39286,-97.846662
BRANDYWINE AUST RIVER PL 1,78730,30.392833,-97.846625
UT MARKET DAVISHOSPITAL#2,84041,41.092206,-111.994791
TCS LAX22 - 2,90232,34.02468,-118.392614
WINNETKA HUBBARD WOODS,60093,42.118567,-87.744309
OHL CHARGER STATION 1,54234,45.181736,-87.143735
BASIN PARK BASIN HOTEL 2,72632,36.404417,-93.735593
BASIN PARK BASIN HOTEL 1,72632,36.404432,-93.735573
SMPA SMPA RIDGWAY,81432,38.15848,-107.75574
Carlin Site,89822,40.718483,-116.106909
Audi Bommarito,63011,38.592181,-90.579751
Hecktown Oaks Campus - South,18045,40.699119,-75.282929
Hecktown Oaks Campus - North,18045,40.699078,-75.28295
Kaiser Permanente - 1515 Vermont Parking,90027,34.098798,-118.293336
BBC EV Station 1,40004,37.8077472,-85.4131115
SHERATON HOTEL DC01 FAST 100,8837,40.519036,-74.339718
WOODLEY P2 WOODLEY #1,20008,38.925524,-77.055794
PINE MTN SPORTS BIKE & SKI SHOP,97702,44.048003,-121.332346
ABEL CONSTRUCT ABEL CONSTRUCT,40223,38.27366,-85.513103
PIE AE SEAHOLM DC5,78703,30.26697,-97.754407
PIE AE SEAHOLM DC6,78703,30.266989,-97.7544
PIE AE SEAHOLM DC7,78703,30.267013,-97.754535
OBE POWER MD HICKMAN L,33128,25.775717,-80.19864
MC CORMICK 2-A,49461,43.383693,-86.286776
MC CORMICK 2-B,49461,43.383693,-86.286836
SALIDA SITES RIVERSIDE ST1,81201,38.53685,-105.99032
SALIDA SITES ALPINE ST1,81201,38.53361,-105.994156
PICKERINGTON EV 1,43147,39.886238,-82.754133
NEFJ EV 1,12203,42.685013,-73.847916
NEFJ EV 2,12203,42.685026,-73.847941
518 EYES LLC STATION 1,12302,42.890105,-73.924249
518 EYES LLC STATION 2,12302,42.890084,-73.924167
TEVA DEEP ROOTS MKT,27401,36.079067,-79.793291
GEORGIA POWER PERRYDC1,31069,32.434301,-83.760585
GEORGIA POWER PERRYDC2,31069,32.434269,-83.760558
"Walmart 2037 (Aberdeen, WA)",98520,46.976416,-123.807081
"Kroger King Soopers 124 (Glendale, CO)",80246,39.709154,-104.933144
